adlist_id,user_fingerprint,,user_id_encode,item_id_encode
62180694,3618f309-2641-4646-ae4f-c3a7443df631,,15,5412
62180747,d02cb5c1-0cab-44a9-a70b-b284312dca1d,,65,5413
62180775,61214eee-4617-47b8-8197-3d6d22bf51c1,,29,5414
62180814,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5415
62180835,bc2eadf7-2b57-4305-b2ec-202abbf9a475,,58,5416
62180846,e89cff03-6753-4cf5-8a1f-3dbcbee4c791,,73,5417
62180880,e89cff03-6753-4cf5-8a1f-3dbcbee4c791,,73,5418
62180908,61214eee-4617-47b8-8197-3d6d22bf51c1,,29,5419
62180929,e89cff03-6753-4cf5-8a1f-3dbcbee4c791,,73,5420
62180958,61214eee-4617-47b8-8197-3d6d22bf51c1,,29,5421
62180988,e89cff03-6753-4cf5-8a1f-3dbcbee4c791,,73,5422
62181041,61214eee-4617-47b8-8197-3d6d22bf51c1,,29,5423
62181045,61214eee-4617-47b8-8197-3d6d22bf51c1,,29,5424
62181052,376e1157-d0d1-49f0-a4f1-46d38d55a226,,16,5425
62181083,61214eee-4617-47b8-8197-3d6d22bf51c1,,29,5426
62181119,61214eee-4617-47b8-8197-3d6d22bf51c1,,29,5427
62181142,61214eee-4617-47b8-8197-3d6d22bf51c1,,29,5428
62181152,46fbb6b9-c246-4b62-948e-75942dd8e31b,,22,5429
62181154,61214eee-4617-47b8-8197-3d6d22bf51c1,,29,5430
62181173,fabcea94-7518-44a2-b5d4-a8c3b8012aa6,,77,5431
62181270,46fbb6b9-c246-4b62-948e-75942dd8e31b,,22,5432
62181426,61214eee-4617-47b8-8197-3d6d22bf51c1,,29,5433
62181446,47cefa43-4d9c-4480-a949-e3179e570de6,,23,5434
62181592,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5435
62181641,71b191f9-dad8-4ebf-833e-9c52777d9996,,38,5436
62181770,61214eee-4617-47b8-8197-3d6d22bf51c1,,29,5437
62181788,61214eee-4617-47b8-8197-3d6d22bf51c1,,29,5438
62181825,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5439
62181860,fabcea94-7518-44a2-b5d4-a8c3b8012aa6,,77,5440
62181878,b7387d24-9c01-40bd-b212-c09140060f0d,,56,5441
62181879,3618f309-2641-4646-ae4f-c3a7443df631,,15,5442
62181909,b5be59e6-5259-4d00-8118-f1bcbc6a893d,,55,5443
62181968,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5444
62181970,0183a9e2-17e0-4af4-8d1a-17e0b2d2b162,,0,5445
62181987,61214eee-4617-47b8-8197-3d6d22bf51c1,,29,5446
62182104,751b2bf4-57e3-4a6b-9b74-a5dacffe09c1,,40,5447
62182178,32593e71-f453-40bb-89eb-943b0bcd5dee,,12,5448
62182186,f5525c44-0da0-4fd1-b84c-0b2aa0d42327,,75,5449
62182194,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5450
62182208,46fbb6b9-c246-4b62-948e-75942dd8e31b,,22,5451
62182379,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,5452
62182637,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5453
62183036,11bd997d-3fbc-4171-9620-851df209e347,,6,5454
62183433,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5455
62183585,fabcea94-7518-44a2-b5d4-a8c3b8012aa6,,77,5456
62183722,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5457
62183794,66b03ed0-809f-4fc4-8cd7-d7e3bf332e0b,,32,5458
62183795,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5459
62183950,71b191f9-dad8-4ebf-833e-9c52777d9996,,38,5460
62184499,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5461
62184534,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5462
62184638,f5525c44-0da0-4fd1-b84c-0b2aa0d42327,,75,5463
62184864,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,,61,5464
62184887,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5465
62184953,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5466
62184964,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5467
62185211,fabcea94-7518-44a2-b5d4-a8c3b8012aa6,,77,5468
62185238,cfa9f21d-51da-49bc-9f84-168defd1e98f,,64,5469
62185297,11bd997d-3fbc-4171-9620-851df209e347,,6,5470
62185427,29470a9d-d065-410c-8b35-31a598add551,,11,5471
62185427,e5031a9e-f56a-4bc4-9d0b-0f7fb49de209,,71,5471
62185577,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5472
62185949,cfa9f21d-51da-49bc-9f84-168defd1e98f,,64,5473
62186032,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5474
62186171,11bd997d-3fbc-4171-9620-851df209e347,,6,5475
62186238,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5476
62186521,61214eee-4617-47b8-8197-3d6d22bf51c1,,29,5477
62186615,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5478
62186772,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,5479
62186778,11bd997d-3fbc-4171-9620-851df209e347,,6,5480
62187235,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5481
62187546,9a669811-0bf0-4501-9690-c0b891c6c009,,51,5482
62187565,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5483
62187899,46fbb6b9-c246-4b62-948e-75942dd8e31b,,22,5484
62187957,66b03ed0-809f-4fc4-8cd7-d7e3bf332e0b,,32,5485
62188089,9a669811-0bf0-4501-9690-c0b891c6c009,,51,5486
62188399,f5e410aa-54b1-49fa-b177-74e1b0ec4bf8,,76,5487
62188621,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5488
62188642,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5489
62188659,0183a9e2-17e0-4af4-8d1a-17e0b2d2b162,,0,5490
62188724,926da28c-000f-4676-a2ac-a24c348c0827,,48,5491
62188803,f5525c44-0da0-4fd1-b84c-0b2aa0d42327,,75,5492
62188878,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,,61,5493
62189402,18e72b17-58d6-4ca4-8e94-ce07ae923a6b,,8,5494
62189580,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5495
62189930,fabcea94-7518-44a2-b5d4-a8c3b8012aa6,,77,5496
62190281,926da28c-000f-4676-a2ac-a24c348c0827,,48,5497
62190316,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,5498
62190467,11bd997d-3fbc-4171-9620-851df209e347,,6,5499
62190570,9a669811-0bf0-4501-9690-c0b891c6c009,,51,5500
62190615,0183a9e2-17e0-4af4-8d1a-17e0b2d2b162,,0,5501
62190695,0183a9e2-17e0-4af4-8d1a-17e0b2d2b162,,0,5502
62190838,32593e71-f453-40bb-89eb-943b0bcd5dee,,12,5503
62191287,32593e71-f453-40bb-89eb-943b0bcd5dee,,12,5504
62191367,71b191f9-dad8-4ebf-833e-9c52777d9996,,38,5505
62191500,32593e71-f453-40bb-89eb-943b0bcd5dee,,12,5506
62191531,0183a9e2-17e0-4af4-8d1a-17e0b2d2b162,,0,5507
62191678,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5508
62191852,fabcea94-7518-44a2-b5d4-a8c3b8012aa6,,77,5509
62191872,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5510
62191944,f5e410aa-54b1-49fa-b177-74e1b0ec4bf8,,76,5511
62191977,b5be59e6-5259-4d00-8118-f1bcbc6a893d,,55,5512
62191996,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,5513
62192474,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,5514
62192746,71b191f9-dad8-4ebf-833e-9c52777d9996,,38,5515
62193160,cfa9f21d-51da-49bc-9f84-168defd1e98f,,64,5516
62193475,71b191f9-dad8-4ebf-833e-9c52777d9996,,38,5517
62193600,68db2965-67c1-431d-bf5f-1a9c673f6394,,33,5518
62193747,11bd997d-3fbc-4171-9620-851df209e347,,6,5519
62193960,04fec418-63c0-463c-95b0-f96087efb92d,,3,5520
62194855,751b2bf4-57e3-4a6b-9b74-a5dacffe09c1,,40,5521
62195245,7a1a9772-f52f-4eb4-983e-7febf40f026d,,42,5522
62195478,80053177-604d-483b-a831-09cd4c07a793,,43,5523
62195545,376e1157-d0d1-49f0-a4f1-46d38d55a226,,16,5524
62195561,61214eee-4617-47b8-8197-3d6d22bf51c1,,29,5525
62195561,fabcea94-7518-44a2-b5d4-a8c3b8012aa6,,77,5525
62196234,376e1157-d0d1-49f0-a4f1-46d38d55a226,,16,5526
62196336,e89cff03-6753-4cf5-8a1f-3dbcbee4c791,,73,5527
62196365,a189cd10-865d-4940-9315-fae870dea434,,53,5528
62196454,04fec418-63c0-463c-95b0-f96087efb92d,,3,5529
62196583,e89cff03-6753-4cf5-8a1f-3dbcbee4c791,,73,5530
62196621,32593e71-f453-40bb-89eb-943b0bcd5dee,,12,5531
62196691,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5532
62196807,044f265e-6406-451b-91e0-747012242979,,2,5533
62196883,16076e37-856f-44b2-b945-9abd82b2abc1,,7,5534
62197030,bc2eadf7-2b57-4305-b2ec-202abbf9a475,,58,5535
62197422,16076e37-856f-44b2-b945-9abd82b2abc1,,7,5536
62197484,b5be59e6-5259-4d00-8118-f1bcbc6a893d,,55,5537
62197743,46fbb6b9-c246-4b62-948e-75942dd8e31b,,22,5538
62197817,f5e410aa-54b1-49fa-b177-74e1b0ec4bf8,,76,5539
62197924,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,,61,5540
62198219,751b2bf4-57e3-4a6b-9b74-a5dacffe09c1,,40,5541
62198764,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,,61,5542
62199421,46fbb6b9-c246-4b62-948e-75942dd8e31b,,22,5543
62199470,a42b414f-13ad-4ece-9173-f868fb360738,,54,5544
62199503,4d588d34-b005-4e72-8144-c9f9b8fd842f,,26,5545
62199620,cfa9f21d-51da-49bc-9f84-168defd1e98f,,64,5546
62199936,68db2965-67c1-431d-bf5f-1a9c673f6394,,33,5547
62200019,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5548
62200059,376e1157-d0d1-49f0-a4f1-46d38d55a226,,16,5549
62200369,e89cff03-6753-4cf5-8a1f-3dbcbee4c791,,73,5550
62200555,9a2c2d90-b3cc-42c8-834b-656e9c1de8e5,,50,5551
62200587,32593e71-f453-40bb-89eb-943b0bcd5dee,,12,5552
62201078,71b191f9-dad8-4ebf-833e-9c52777d9996,,38,5553
62201140,32593e71-f453-40bb-89eb-943b0bcd5dee,,12,5554
62201393,3618f309-2641-4646-ae4f-c3a7443df631,,15,5555
62201420,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,5556
62201570,16076e37-856f-44b2-b945-9abd82b2abc1,,7,5557
62202010,80053177-604d-483b-a831-09cd4c07a793,,43,5558
62202119,0183a9e2-17e0-4af4-8d1a-17e0b2d2b162,,0,5559
62202134,61214eee-4617-47b8-8197-3d6d22bf51c1,,29,5560
62202272,926da28c-000f-4676-a2ac-a24c348c0827,,48,5561
62202389,044f265e-6406-451b-91e0-747012242979,,2,5562
62202523,3618f309-2641-4646-ae4f-c3a7443df631,,15,5563
62202861,3618f309-2641-4646-ae4f-c3a7443df631,,15,5564
62202985,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,5565
62203002,3618f309-2641-4646-ae4f-c3a7443df631,,15,5566
62203317,68db2965-67c1-431d-bf5f-1a9c673f6394,,33,5567
62203387,e89cff03-6753-4cf5-8a1f-3dbcbee4c791,,73,5568
62203721,29470a9d-d065-410c-8b35-31a598add551,,11,5569
62203733,4c9dc1ce-70af-4823-a9e6-aa8a8c4c78bd,,25,5570
62203843,3618f309-2641-4646-ae4f-c3a7443df631,,15,5571
62203843,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5571
62204289,fabcea94-7518-44a2-b5d4-a8c3b8012aa6,,77,5572
62204457,66b03ed0-809f-4fc4-8cd7-d7e3bf332e0b,,32,5573
62204734,3618f309-2641-4646-ae4f-c3a7443df631,,15,5574
62204741,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,5575
62204919,cfa9f21d-51da-49bc-9f84-168defd1e98f,,64,5576
62204983,576c60f8-adf7-4f32-9af7-a122319fc6f4,,28,5577
62205000,d62e843d-d50f-4a8e-a555-f444d4ade8ef,,67,5578
62205104,68db2965-67c1-431d-bf5f-1a9c673f6394,,33,5579
62205563,11bd997d-3fbc-4171-9620-851df209e347,,6,5580
62205873,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,5581
62205937,61e42f0b-8b7c-4f9f-a5e0-2a2db94bfcdf,,30,5582
62206036,29470a9d-d065-410c-8b35-31a598add551,,11,5583
62206196,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,5584
62206278,3618f309-2641-4646-ae4f-c3a7443df631,,15,5585
62206430,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,,61,5586
62206508,16076e37-856f-44b2-b945-9abd82b2abc1,,7,5587
62206747,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,5588
62206833,32593e71-f453-40bb-89eb-943b0bcd5dee,,12,5589
62206840,61e42f0b-8b7c-4f9f-a5e0-2a2db94bfcdf,,30,5590
62207215,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,5591
62207255,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,5592
62207306,11bd997d-3fbc-4171-9620-851df209e347,,6,5593
62207440,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5594
62207457,0183a9e2-17e0-4af4-8d1a-17e0b2d2b162,,0,5595
62207652,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,5596
62207948,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,5597
62208187,32593e71-f453-40bb-89eb-943b0bcd5dee,,12,5598
62208586,3618f309-2641-4646-ae4f-c3a7443df631,,15,5599
62209142,32593e71-f453-40bb-89eb-943b0bcd5dee,,12,5600
62209219,32593e71-f453-40bb-89eb-943b0bcd5dee,,12,5601
62209296,e89cff03-6753-4cf5-8a1f-3dbcbee4c791,,73,5602
62209309,576c60f8-adf7-4f32-9af7-a122319fc6f4,,28,5603
62209329,35754489-0878-449d-b2bd-2a195ab1676a,,14,5604
62209372,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,5605
62209424,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,5606
62209573,61214eee-4617-47b8-8197-3d6d22bf51c1,,29,5607
62209605,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,5608
62209754,425a2c49-db51-4375-ba74-6efa17754955,,19,5609
62209917,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,5610
62210000,71b191f9-dad8-4ebf-833e-9c52777d9996,,38,5611
62210004,fabcea94-7518-44a2-b5d4-a8c3b8012aa6,,77,5612
62210023,81580833-5a48-4611-bcbc-f7f7778fcab0,,44,5613
62210279,044f265e-6406-451b-91e0-747012242979,,2,5614
62210835,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,5615
62210981,80053177-604d-483b-a831-09cd4c07a793,,43,5616
62211545,0183a9e2-17e0-4af4-8d1a-17e0b2d2b162,,0,5617
62211652,0183a9e2-17e0-4af4-8d1a-17e0b2d2b162,,0,5618
62211958,e15c2780-b03a-463e-aba9-76be81a3b62e,,70,5619
62212041,03ec0d30-ae73-4718-8f67-84d0c71bb3d6,,1,5620
62212172,d7e4ec5f-5c39-409a-8621-f253591f8524,,68,5621
62212228,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,5622
62212348,11bd997d-3fbc-4171-9620-851df209e347,,6,5623
62212557,cfa9f21d-51da-49bc-9f84-168defd1e98f,,64,5624
62213342,35754489-0878-449d-b2bd-2a195ab1676a,,14,5625
62213480,68db2965-67c1-431d-bf5f-1a9c673f6394,,33,5626
62213488,044f265e-6406-451b-91e0-747012242979,,2,5627
62213543,452832ca-ee62-487b-a868-f408c3e74412,,21,5628
62213543,46fbb6b9-c246-4b62-948e-75942dd8e31b,,22,5628
62213543,9a669811-0bf0-4501-9690-c0b891c6c009,,51,5628
62213736,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,5629
62213999,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,5630
62214015,7a1a9772-f52f-4eb4-983e-7febf40f026d,,42,5631
62214193,11bd997d-3fbc-4171-9620-851df209e347,,6,5632
62214566,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,5633
62214671,0183a9e2-17e0-4af4-8d1a-17e0b2d2b162,,0,5634
62214698,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5635
62214747,46fbb6b9-c246-4b62-948e-75942dd8e31b,,22,5636
62214761,9a669811-0bf0-4501-9690-c0b891c6c009,,51,5637
62215041,66b03ed0-809f-4fc4-8cd7-d7e3bf332e0b,,32,5638
62215041,6b4f6860-1ac5-48a7-af88-2b10e5b05b08,,34,5638
62215069,e15c2780-b03a-463e-aba9-76be81a3b62e,,70,5639
62215248,89b9ccb6-f7a3-4d2b-a950-0d9a72804e6c,,45,5640
62215399,61e42f0b-8b7c-4f9f-a5e0-2a2db94bfcdf,,30,5641
62215566,e89cff03-6753-4cf5-8a1f-3dbcbee4c791,,73,5642
62215584,80053177-604d-483b-a831-09cd4c07a793,,43,5643
62215610,4c9dc1ce-70af-4823-a9e6-aa8a8c4c78bd,,25,5644
62215668,e89cff03-6753-4cf5-8a1f-3dbcbee4c791,,73,5645
62216085,11bd997d-3fbc-4171-9620-851df209e347,,6,5646
62216142,80053177-604d-483b-a831-09cd4c07a793,,43,5647
62216248,61e42f0b-8b7c-4f9f-a5e0-2a2db94bfcdf,,30,5648
62216670,044f265e-6406-451b-91e0-747012242979,,2,5649
62216670,80053177-604d-483b-a831-09cd4c07a793,,43,5649
62216735,68db2965-67c1-431d-bf5f-1a9c673f6394,,33,5650
62217032,7a1a9772-f52f-4eb4-983e-7febf40f026d,,42,5651
62217115,7a1a9772-f52f-4eb4-983e-7febf40f026d,,42,5652
62217519,0183a9e2-17e0-4af4-8d1a-17e0b2d2b162,,0,5653
62217598,18e72b17-58d6-4ca4-8e94-ce07ae923a6b,,8,5654
62217945,89b9ccb6-f7a3-4d2b-a950-0d9a72804e6c,,45,5655
62218048,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,5656
62218086,35754489-0878-449d-b2bd-2a195ab1676a,,14,5657
62218100,80053177-604d-483b-a831-09cd4c07a793,,43,5658
62218312,0183a9e2-17e0-4af4-8d1a-17e0b2d2b162,,0,5659
62218323,89b9ccb6-f7a3-4d2b-a950-0d9a72804e6c,,45,5660
62218552,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5661
62218616,e103a952-e6a1-4d2d-bc1c-980b25cefb42,,69,5662
62218658,9a669811-0bf0-4501-9690-c0b891c6c009,,51,5663
62218723,bc2eadf7-2b57-4305-b2ec-202abbf9a475,,58,5664
62218723,e15c2780-b03a-463e-aba9-76be81a3b62e,,70,5664
62218769,89b9ccb6-f7a3-4d2b-a950-0d9a72804e6c,,45,5665
62219002,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,,61,5666
62219137,f5525c44-0da0-4fd1-b84c-0b2aa0d42327,,75,5667
62219516,71b191f9-dad8-4ebf-833e-9c52777d9996,,38,5668
62220061,a189cd10-865d-4940-9315-fae870dea434,,53,5669
62220231,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,5670
62220258,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,5671
62220279,252e3ac8-da83-466c-b951-25740ebd9716,,10,5672
62220552,89b9ccb6-f7a3-4d2b-a950-0d9a72804e6c,,45,5673
62220848,68db2965-67c1-431d-bf5f-1a9c673f6394,,33,5674
62220880,3b3e2546-517e-4be6-9fd9-eabc7cb4671d,,17,5675
62220941,7a1a9772-f52f-4eb4-983e-7febf40f026d,,42,5676
62221012,18e72b17-58d6-4ca4-8e94-ce07ae923a6b,,8,5677
62221057,68db2965-67c1-431d-bf5f-1a9c673f6394,,33,5678
62221069,e89cff03-6753-4cf5-8a1f-3dbcbee4c791,,73,5679
62221166,68db2965-67c1-431d-bf5f-1a9c673f6394,,33,5680
62221241,68db2965-67c1-431d-bf5f-1a9c673f6394,,33,5681
62221559,66b03ed0-809f-4fc4-8cd7-d7e3bf332e0b,,32,5682
62221624,89b9ccb6-f7a3-4d2b-a950-0d9a72804e6c,,45,5683
62221912,89b9ccb6-f7a3-4d2b-a950-0d9a72804e6c,,45,5684
62221928,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5685
62222141,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,5686
62222180,61214eee-4617-47b8-8197-3d6d22bf51c1,,29,5687
62222923,89b9ccb6-f7a3-4d2b-a950-0d9a72804e6c,,45,5688
62223049,926da28c-000f-4676-a2ac-a24c348c0827,,48,5689
62223267,fabcea94-7518-44a2-b5d4-a8c3b8012aa6,,77,5690
62223363,89b9ccb6-f7a3-4d2b-a950-0d9a72804e6c,,45,5691
62223384,7a1a9772-f52f-4eb4-983e-7febf40f026d,,42,5692
62223490,89b9ccb6-f7a3-4d2b-a950-0d9a72804e6c,,45,5693
62223568,47cefa43-4d9c-4480-a949-e3179e570de6,,23,5694
62223589,0183a9e2-17e0-4af4-8d1a-17e0b2d2b162,,0,5695
62223601,61214eee-4617-47b8-8197-3d6d22bf51c1,,29,5696
62223641,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5697
62223687,e5031a9e-f56a-4bc4-9d0b-0f7fb49de209,,71,5698
62223704,9c2439d8-f296-4c3c-b4dd-132a2915dbff,,52,5699
62223765,c007cddf-4a7f-4d5e-8083-302f224d44f8,,59,5700
62223790,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,,61,5701
62223924,a42b414f-13ad-4ece-9173-f868fb360738,,54,5702
62224028,4d588d34-b005-4e72-8144-c9f9b8fd842f,,26,5703
62224034,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,5704
62224511,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,5705
62224620,e15c2780-b03a-463e-aba9-76be81a3b62e,,70,5706
62224632,68db2965-67c1-431d-bf5f-1a9c673f6394,,33,5707
62224866,04fec418-63c0-463c-95b0-f96087efb92d,,3,5708
62224875,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5709
62224952,71b191f9-dad8-4ebf-833e-9c52777d9996,,38,5710
62225800,bc2eadf7-2b57-4305-b2ec-202abbf9a475,,58,5711
62225802,7a1a9772-f52f-4eb4-983e-7febf40f026d,,42,5712
62225929,fabcea94-7518-44a2-b5d4-a8c3b8012aa6,,77,5713
62226026,fabcea94-7518-44a2-b5d4-a8c3b8012aa6,,77,5714
62226391,b7464a9d-b1b5-4304-a6e5-ef5f09b3b4da,,57,5715
62226444,6f722a30-15e6-4adf-8865-7c2ecd746650,,37,5716
62226484,452832ca-ee62-487b-a868-f408c3e74412,,21,5717
62226577,fabcea94-7518-44a2-b5d4-a8c3b8012aa6,,77,5718
62226620,32593e71-f453-40bb-89eb-943b0bcd5dee,,12,5719
62226671,46fbb6b9-c246-4b62-948e-75942dd8e31b,,22,5720
62226756,46fbb6b9-c246-4b62-948e-75942dd8e31b,,22,5721
62226943,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,5722
62227098,e15c2780-b03a-463e-aba9-76be81a3b62e,,70,5723
62227340,68db2965-67c1-431d-bf5f-1a9c673f6394,,33,5724
62227616,044f265e-6406-451b-91e0-747012242979,,2,5725
62227672,bc2eadf7-2b57-4305-b2ec-202abbf9a475,,58,5726
62228072,376e1157-d0d1-49f0-a4f1-46d38d55a226,,16,5727
62228277,9c2439d8-f296-4c3c-b4dd-132a2915dbff,,52,5728
62228343,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,5729
62228494,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5730
62228712,11bd997d-3fbc-4171-9620-851df209e347,,6,5731
62228737,89b9ccb6-f7a3-4d2b-a950-0d9a72804e6c,,45,5732
62228944,32593e71-f453-40bb-89eb-943b0bcd5dee,,12,5733
62229051,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,,61,5734
62229457,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,5735
62229607,bc2eadf7-2b57-4305-b2ec-202abbf9a475,,58,5736
62229625,61e42f0b-8b7c-4f9f-a5e0-2a2db94bfcdf,,30,5737
62229729,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,,61,5738
62230759,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,5739
62230902,89b9ccb6-f7a3-4d2b-a950-0d9a72804e6c,,45,5740
62231042,0183a9e2-17e0-4af4-8d1a-17e0b2d2b162,,0,5741
62231156,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5742
62231337,80053177-604d-483b-a831-09cd4c07a793,,43,5743
62231554,452832ca-ee62-487b-a868-f408c3e74412,,21,5744
62231623,e89cff03-6753-4cf5-8a1f-3dbcbee4c791,,73,5745
62231742,d7e4ec5f-5c39-409a-8621-f253591f8524,,68,5746
62231896,46fbb6b9-c246-4b62-948e-75942dd8e31b,,22,5747
62232022,a189cd10-865d-4940-9315-fae870dea434,,53,5748
62232430,7a1a9772-f52f-4eb4-983e-7febf40f026d,,42,5749
62232856,32593e71-f453-40bb-89eb-943b0bcd5dee,,12,5750
62232882,f5525c44-0da0-4fd1-b84c-0b2aa0d42327,,75,5751
62232959,66b03ed0-809f-4fc4-8cd7-d7e3bf332e0b,,32,5752
62232972,751b2bf4-57e3-4a6b-9b74-a5dacffe09c1,,40,5753
62233423,0183a9e2-17e0-4af4-8d1a-17e0b2d2b162,,0,5754
62233586,452832ca-ee62-487b-a868-f408c3e74412,,21,5755
62233870,89b9ccb6-f7a3-4d2b-a950-0d9a72804e6c,,45,5756
62234205,b7387d24-9c01-40bd-b212-c09140060f0d,,56,5757
62234310,a189cd10-865d-4940-9315-fae870dea434,,53,5758
62234320,992307de-2250-40c5-8ed2-ab86094b8d4e,,49,5759
62234453,32593e71-f453-40bb-89eb-943b0bcd5dee,,12,5760
62234617,61e42f0b-8b7c-4f9f-a5e0-2a2db94bfcdf,,30,5761
62234763,32593e71-f453-40bb-89eb-943b0bcd5dee,,12,5762
62234922,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,,61,5763
62235011,11bd997d-3fbc-4171-9620-851df209e347,,6,5764
62235140,376e1157-d0d1-49f0-a4f1-46d38d55a226,,16,5765
62235166,46fbb6b9-c246-4b62-948e-75942dd8e31b,,22,5766
62235166,9a669811-0bf0-4501-9690-c0b891c6c009,,51,5766
62235254,11bd997d-3fbc-4171-9620-851df209e347,,6,5767
62235386,fabcea94-7518-44a2-b5d4-a8c3b8012aa6,,77,5768
62235552,fabcea94-7518-44a2-b5d4-a8c3b8012aa6,,77,5769
62235587,b5be59e6-5259-4d00-8118-f1bcbc6a893d,,55,5770
62235752,9a669811-0bf0-4501-9690-c0b891c6c009,,51,5771
62236065,61e42f0b-8b7c-4f9f-a5e0-2a2db94bfcdf,,30,5772
62236107,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5773
62236583,fabcea94-7518-44a2-b5d4-a8c3b8012aa6,,77,5774
62236631,89b9ccb6-f7a3-4d2b-a950-0d9a72804e6c,,45,5775
62236710,3618f309-2641-4646-ae4f-c3a7443df631,,15,5776
62236710,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,,18,5776
62236750,f5525c44-0da0-4fd1-b84c-0b2aa0d42327,,75,5777
